distance,cab_type,time_stamp,destination,source,price,surge_multiplier,name,ts_hour
3.15,Lyft,2018-12-15 00:20:03.634,Boston University,North Station,27.5,1.0,Lux Black,2018-12-15 00:00:00
4.4,Uber,2018-11-26 23:48:14.816,Financial District,Fenway,21.5,1.0,UberXL,2018-11-26 23:00:00
1.57,Uber,2018-12-16 12:15:05.314,North End,Theatre District,12.0,1.0,UberXL,2018-12-16 12:00:00
2.96,Lyft,2018-11-27 17:39:22.399,Fenway,West End,7.0,1.0,Shared,2018-11-27 17:00:00
3.01,Uber,2018-12-01 12:13:03.052,Boston University,North Station,16.5,1.0,UberXL,2018-12-01 12:00:00
1.89,Uber,2018-11-26 22:29:44.104,Beacon Hill,North End,15.0,1.0,UberXL,2018-11-26 22:00:00
3.05,Uber,2018-12-16 02:25:09.926,Fenway,North Station,12.0,1.0,UberX,2018-12-16 02:00:00
0.64,Lyft,2018-11-28 18:26:26.159,South Station,Theatre District,10.5,1.0,Lux,2018-11-28 18:00:00
2.19,Uber,2018-12-16 17:50:06.159,North End,Beacon Hill,8.5,1.0,UberX,2018-12-16 17:00:00
1.34,Uber,2018-11-27 11:36:22.117,Fenway,Back Bay,27.0,1.0,Black SUV,2018-11-27 11:00:00
1.46,Lyft,2018-12-02 11:27:56.988,Fenway,Back Bay,26.0,1.0,Lux Black XL,2018-12-02 11:00:00
1.26,Uber,2018-12-16 14:35:12.728,Northeastern University,Back Bay,15.0,1.0,Black,2018-12-16 14:00:00
2.62,Uber,2018-12-14 06:40:08.186,Boston University,Theatre District,9.5,1.0,UberX,2018-12-14 06:00:00
2.57,Lyft,2018-12-03 16:53:01.214,Beacon Hill,South Station,7.0,1.0,Shared,2018-12-03 16:00:00
1.26,Lyft,2018-11-28 20:53:07.973,North End,Financial District,3.0,1.0,Shared,2018-11-28 20:00:00
0.61,Uber,2018-11-30 22:48:06.637,West End,Haymarket Square,7.5,1.0,UberX,2018-11-30 22:00:00
1.18,Lyft,2018-12-16 20:15:05.730,Beacon Hill,Haymarket Square,5.0,1.0,Shared,2018-12-16 20:00:00
3.04,Uber,2018-11-30 19:57:57.677,West End,Boston University,24.0,1.0,Black,2018-11-30 19:00:00
7.46,Uber,2018-12-01 18:12:59.702,Northeastern University,Financial District,14.5,1.0,UberPool,2018-12-01 18:00:00
3.53,Uber,2018-12-15 02:30:04.089,Back Bay,South Station,11.0,1.0,UberPool,2018-12-15 02:00:00
1.61,Uber,2018-12-17 08:35:06.140,Haymarket Square,Theatre District,18.5,1.0,Black,2018-12-17 08:00:00
3.07,Lyft,2018-11-29 06:41:43.768,West End,Boston University,7.0,1.0,Shared,2018-11-29 06:00:00
1.91,Uber,2018-11-30 16:23:03.956,Theatre District,Northeastern University,8.5,1.0,WAV,2018-11-30 16:00:00
1.16,Uber,2018-11-27 14:09:22.552,Theatre District,Haymarket Square,11.5,1.0,UberXL,2018-11-27 14:00:00
3.07,Uber,2018-11-27 19:57:21.952,North Station,Fenway,36.5,1.0,Black SUV,2018-11-27 19:00:00
3.22,Uber,2018-11-28 14:02:07.332,North Station,Northeastern University,11.5,1.0,UberX,2018-11-28 14:00:00
3.02,Lyft,2018-11-30 07:32:58.518,North End,Back Bay,19.5,1.0,Lux,2018-11-30 07:00:00
2.29,Uber,2018-12-15 12:35:05.213,North Station,South Station,14.0,1.0,UberXL,2018-12-15 12:00:00
1.16,Uber,2018-12-04 06:38:05.236,Theatre District,Haymarket Square,8.0,1.0,UberPool,2018-12-04 06:00:00
2.66,Uber,2018-12-13 12:25:10.881,Fenway,Theatre District,10.5,1.0,UberX,2018-12-13 12:00:00
3.04,Uber,2018-12-03 16:43:04.068,West End,Boston University,31.5,1.0,Black SUV,2018-12-03 16:00:00
1.11,Uber,2018-12-14 02:10:11.436,West End,North End,7.5,1.0,UberPool,2018-12-14 02:00:00
0.66,Lyft,2018-11-27 13:36:23.449,Financial District,South Station,11.0,1.25,Lyft XL,2018-11-27 13:00:00
1.61,Uber,2018-11-29 08:58:00.122,Haymarket Square,Theatre District,13.0,1.0,UberXL,2018-11-29 08:00:00
1.49,Lyft,2018-11-28 12:32:08.365,Back Bay,Boston University,5.0,1.0,Shared,2018-11-28 12:00:00
3.05,Uber,2018-12-01 13:48:01.816,West End,Boston University,10.5,1.0,UberX,2018-12-01 13:00:00
0.72,Uber,2018-11-28 13:21:25.291,Haymarket Square,West End,9.5,1.0,UberX,2018-11-28 13:00:00
0.8,Uber,2018-12-17 13:50:06.466,Financial District,Haymarket Square,11.5,1.0,UberXL,2018-12-17 13:00:00
2.69,Lyft,2018-11-27 05:15:22.647,South Station,Back Bay,26.0,1.75,Lyft XL,2018-11-27 05:00:00
0.49,Uber,2018-12-02 12:58:02.057,North Station,Haymarket Square,26.0,1.0,Black SUV,2018-12-02 12:00:00
1.47,Lyft,2018-11-28 14:41:08.103,Back Bay,Northeastern University,7.0,1.0,Lyft,2018-11-28 14:00:00
1.5,Uber,2018-12-15 08:30:12.332,Back Bay,Fenway,7.0,1.0,WAV,2018-12-15 08:00:00
3.16,Lyft,2018-12-02 17:48:02.145,Fenway,Theatre District,7.0,1.0,Shared,2018-12-02 17:00:00
1.57,Uber,2018-11-30 17:53:03.146,North End,Theatre District,28.0,1.0,Black SUV,2018-11-30 17:00:00
0.56,Uber,2018-12-13 06:10:05.194,Haymarket Square,North Station,10.5,1.0,UberXL,2018-12-13 06:00:00
1.39,Lyft,2018-12-01 02:28:00.927,Haymarket Square,Beacon Hill,3.5,1.0,Shared,2018-12-01 02:00:00
3.21,Lyft,2018-12-17 14:35:12.019,North Station,Fenway,32.5,1.0,Lux Black XL,2018-12-17 14:00:00
1.41,Uber,2018-12-14 10:05:08.433,Theatre District,North End,19.5,1.0,Black,2018-12-14 10:00:00
0.54,Lyft,2018-12-15 05:25:03.687,North Station,Haymarket Square,27.5,1.0,Lux Black XL,2018-12-15 05:00:00
2.41,Lyft,2018-11-27 11:21:22.339,Haymarket Square,Back Bay,19.5,1.0,Lux,2018-11-27 11:00:00
2.27,Uber,2018-12-14 10:25:03.723,Boston University,Beacon Hill,20.5,1.0,Black,2018-12-14 10:00:00
2.48,Lyft,2018-12-16 01:45:05.348,Theatre District,Fenway,13.5,1.25,Lyft,2018-12-16 01:00:00
1.03,Lyft,2018-12-14 21:20:11.687,Haymarket Square,Financial District,7.0,1.0,Lyft,2018-12-14 21:00:00
1.64,Uber,2018-12-14 11:00:07.177,Back Bay,Northeastern University,26.5,1.0,Black SUV,2018-12-14 11:00:00
2.5,Lyft,2018-12-03 13:38:02.575,Northeastern University,Beacon Hill,16.5,1.0,Lux,2018-12-03 13:00:00
1.08,Uber,2018-12-04 06:38:01.358,North End,North Station,26.0,1.0,Black SUV,2018-12-04 06:00:00
3.4,Lyft,2018-12-15 22:00:04.805,Northeastern University,Financial District,11.0,1.0,Lyft,2018-12-15 22:00:00
0.92,Uber,2018-12-16 17:15:12.746,North Station,North End,26.0,1.0,Black SUV,2018-12-16 17:00:00
3.15,Lyft,2018-12-18 14:30:13.021,Boston University,North Station,26.0,1.0,Lux Black,2018-12-18 14:00:00
1.36,Lyft,2018-12-16 00:25:11.808,South Station,Back Bay,11.0,1.0,Lyft XL,2018-12-16 00:00:00
3.02,Lyft,2018-12-03 09:12:56.319,North End,Back Bay,11.0,1.0,Lyft,2018-12-03 09:00:00
1.8,Uber,2018-12-02 18:38:05.573,Northeastern University,Theatre District,29.5,1.0,Black SUV,2018-12-02 18:00:00
1.34,Uber,2018-12-18 05:50:10.131,Fenway,Back Bay,11.5,1.0,UberXL,2018-12-18 05:00:00
1.99,Uber,2018-12-01 09:13:01.173,Theatre District,Northeastern University,13.5,1.0,UberXL,2018-12-01 09:00:00
4.72,Uber,2018-12-16 12:50:10.805,Financial District,Boston University,11.0,1.0,UberPool,2018-12-16 12:00:00
0.91,Uber,2018-11-28 23:41:07.830,Beacon Hill,Haymarket Square,7.0,1.0,UberPool,2018-11-28 23:00:00
3.01,Lyft,2018-12-14 05:00:03.598,Northeastern University,Theatre District,32.5,1.0,Lux Black XL,2018-12-14 05:00:00
2.39,Lyft,2018-11-30 23:03:11.937,South Station,Beacon Hill,32.5,1.0,Lux Black XL,2018-11-30 23:00:00
2.27,Uber,2018-11-30 06:23:02.882,Boston University,Beacon Hill,9.5,1.0,UberX,2018-11-30 06:00:00
2.15,Lyft,2018-11-29 08:13:01.072,Northeastern University,Theatre District,22.5,1.25,Lux,2018-11-29 08:00:00
3.24,Lyft,2018-12-01 01:42:57.950,North Station,Northeastern University,19.5,1.0,Lyft XL,2018-12-01 01:00:00
2.94,Lyft,2018-12-02 06:13:03.837,Fenway,West End,16.5,1.0,Lyft XL,2018-12-02 06:00:00
1.19,Lyft,2018-12-18 01:15:06.004,West End,North End,27.5,1.0,Lux Black XL,2018-12-18 01:00:00
2.41,Lyft,2018-12-02 10:58:00.650,Beacon Hill,Northeastern University,13.5,1.0,Lyft XL,2018-12-02 10:00:00
1.35,Lyft,2018-12-01 19:07:56.217,Beacon Hill,Haymarket Square,7.0,1.0,Lyft,2018-12-01 19:00:00
1.49,Uber,2018-11-28 20:53:08.337,North End,Beacon Hill,27.0,1.0,Black SUV,2018-11-28 20:00:00
2.42,Lyft,2018-12-13 03:45:05.471,Beacon Hill,South Station,10.5,1.0,Lyft,2018-12-13 03:00:00
4.32,Lyft,2018-11-28 23:44:08.273,Financial District,Boston University,52.5,1.5,Lux Black,2018-11-28 23:00:00
2.31,Lyft,2018-11-27 16:24:22.468,Haymarket Square,Back Bay,9.0,1.0,Lyft,2018-11-27 16:00:00
0.65,Lyft,2018-11-28 14:56:25.619,South Station,Theatre District,16.5,1.0,Lux Black,2018-11-28 14:00:00
1.51,Uber,2018-12-03 11:27:57.739,North End,Beacon Hill,14.0,1.0,UberXL,2018-12-03 11:00:00
3.26,Lyft,2018-11-26 17:53:09.729,Northeastern University,North Station,3.0,1.0,Shared,2018-11-26 17:00:00
2.89,Lyft,2018-11-26 06:28:02.471,Back Bay,North End,32.5,1.0,Lux Black XL,2018-11-26 06:00:00
4.27,Lyft,2018-12-14 18:45:16.128,Fenway,Theatre District,22.5,2.0,Lyft,2018-12-14 18:00:00
1.72,Lyft,2018-12-01 13:08:00.173,South Station,North Station,13.5,1.0,Lyft XL,2018-12-01 13:00:00
0.71,Lyft,2018-12-16 00:10:10.612,Haymarket Square,North Station,5.0,1.0,Shared,2018-12-16 00:00:00
2.86,Uber,2018-12-16 22:55:11.603,Boston University,West End,26.0,1.0,Black,2018-12-16 22:00:00
3.39,Uber,2018-12-17 22:05:03.580,North Station,Boston University,36.0,1.0,Black SUV,2018-12-17 22:00:00
1.35,Uber,2018-11-27 10:33:23.341,Haymarket Square,Beacon Hill,9.0,1.0,UberPool,2018-11-27 10:00:00
1.47,Lyft,2018-12-13 12:30:10.350,Boston University,Back Bay,22.5,1.25,Lux Black,2018-12-13 12:00:00
4.9,Uber,2018-11-29 00:43:41.257,Financial District,Boston University,29.5,1.0,WAV,2018-11-29 00:00:00
1.71,Lyft,2018-12-14 09:50:06.285,West End,South Station,16.5,1.0,Lux,2018-12-14 09:00:00
1.41,Uber,2018-11-28 23:32:08.290,Theatre District,North End,17.5,1.0,Black,2018-11-28 23:00:00
2.2,Uber,2018-11-28 11:53:07.917,Haymarket Square,Back Bay,15.5,1.0,UberXL,2018-11-28 11:00:00
0.77,Lyft,2018-12-13 15:35:06.801,Haymarket Square,West End,10.5,1.0,Lux,2018-12-13 15:00:00
4.55,Lyft,2018-12-04 02:12:57.505,Fenway,Financial District,34.0,1.0,Lux Black,2018-12-04 02:00:00
4.44,Uber,2018-11-27 23:45:24.055,Boston University,Financial District,32.5,1.0,Black,2018-11-27 23:00:00
1.87,Uber,2018-12-14 11:55:14.692,North End,Beacon Hill,9.0,1.0,UberPool,2018-12-14 11:00:00
1.72,Lyft,2018-11-27 07:51:23.742,Beacon Hill,North End,22.5,1.0,Lux Black,2018-11-27 07:00:00
1.03,Lyft,2018-11-30 01:12:56.282,North End,Financial District,5.0,1.0,Shared,2018-11-30 01:00:00
2.64,Lyft,2018-12-01 14:52:59.383,South Station,Back Bay,7.0,1.0,Shared,2018-12-01 14:00:00
2.62,Lyft,2018-12-14 21:20:07.822,North End,Back Bay,16.5,1.0,Lux,2018-12-14 21:00:00
1.58,Lyft,2018-12-01 19:38:00.893,North End,Beacon Hill,9.0,1.0,Lyft,2018-12-01 19:00:00
1.34,Uber,2018-11-30 08:58:02.504,Fenway,Back Bay,23.0,1.0,Black SUV,2018-11-30 08:00:00
3.01,Uber,2018-11-26 22:54:10.531,Boston University,North Station,25.0,1.0,Black,2018-11-26 22:00:00
4.48,Uber,2018-11-30 13:47:59.972,Fenway,Financial District,11.5,1.0,WAV,2018-11-30 13:00:00
2.84,Uber,2018-12-03 19:03:05.800,Fenway,West End,10.5,1.0,UberX,2018-12-03 19:00:00
1.25,Lyft,2018-12-16 14:25:07.456,Back Bay,Northeastern University,16.5,1.0,Lux Black,2018-12-16 14:00:00
1.07,Lyft,2018-11-26 10:53:09.601,Financial District,North End,13.5,1.0,Lux,2018-11-26 10:00:00
2.38,Lyft,2018-12-15 03:20:08.038,Beacon Hill,Fenway,30.0,1.0,Lux Black XL,2018-12-15 03:00:00
2.27,Lyft,2018-11-27 17:15:22.643,Boston University,Beacon Hill,22.5,1.0,Lux Black,2018-11-27 17:00:00
0.76,Lyft,2018-11-28 20:23:08.311,Haymarket Square,West End,7.0,1.0,Shared,2018-11-28 20:00:00
1.19,Uber,2018-12-03 22:42:58.794,North End,North Station,7.5,1.0,WAV,2018-12-03 22:00:00
2.46,Uber,2018-12-15 23:05:17.719,Beacon Hill,Fenway,7.5,1.0,UberPool,2018-12-15 23:00:00
0.72,Uber,2018-12-17 12:15:06.373,Haymarket Square,West End,15.5,1.0,Black,2018-12-17 12:00:00
1.2,Lyft,2018-12-17 21:00:10.739,Financial District,North End,7.0,1.0,Lyft,2018-12-17 21:00:00
3.15,Lyft,2018-12-13 09:50:05.464,Boston University,North Station,9.0,1.0,Shared,2018-12-13 09:00:00
1.03,Uber,2018-11-27 10:45:24.186,North Station,North End,11.5,1.0,UberXL,2018-11-27 10:00:00
3.01,Uber,2018-11-27 12:30:22.370,Boston University,North Station,23.5,1.0,Black,2018-11-27 12:00:00
3.18,Lyft,2018-12-16 07:20:11.706,Boston University,North Station,11.0,1.0,Lyft,2018-12-16 07:00:00
2.5,Lyft,2018-12-02 06:18:01.750,Northeastern University,Beacon Hill,22.5,1.25,Lux,2018-12-02 06:00:00
0.92,Uber,2018-12-04 02:33:04.405,Haymarket Square,Financial District,11.5,1.0,UberXL,2018-12-04 02:00:00
1.04,Uber,2018-12-01 17:03:04.367,Financial District,North End,9.0,1.0,UberPool,2018-12-01 17:00:00
2.31,Lyft,2018-12-02 17:28:02.312,Fenway,Beacon Hill,30.0,1.0,Lux Black XL,2018-12-02 17:00:00
4.55,Lyft,2018-11-26 09:23:11.371,Fenway,Financial District,19.5,1.0,Lyft XL,2018-11-26 09:00:00
3.08,Lyft,2018-12-15 13:35:08.655,West End,Boston University,34.0,1.0,Lux Black XL,2018-12-15 13:00:00
3.03,Lyft,2018-11-28 11:59:07.990,Theatre District,Boston University,19.5,1.0,Lux,2018-11-28 11:00:00
7.46,Uber,2018-12-15 23:35:13.126,Northeastern University,Financial District,46.0,1.0,Black SUV,2018-12-15 23:00:00
3.67,Lyft,2018-11-28 12:41:26.042,Financial District,Boston University,27.5,1.0,Lux,2018-11-28 12:00:00
2.48,Uber,2018-12-02 11:38:02.961,South Station,Beacon Hill,8.5,1.0,WAV,2018-12-02 11:00:00
1.04,Uber,2018-12-16 12:50:12.602,Financial District,North End,8.5,1.0,WAV,2018-12-16 12:00:00
2.32,Uber,2018-12-02 15:43:03.125,Fenway,Beacon Hill,26.0,1.0,Black SUV,2018-12-02 15:00:00
1.23,Lyft,2018-12-14 19:05:05.249,Theatre District,Haymarket Square,9.0,1.0,Lyft,2018-12-14 19:00:00
3.61,Uber,2018-12-03 05:02:57.587,Back Bay,North End,9.0,1.0,UberPool,2018-12-03 05:00:00
2.86,Uber,2018-12-13 10:25:08.286,West End,Northeastern University,20.5,1.0,Black,2018-12-13 10:00:00
1.81,Uber,2018-12-15 14:05:13.271,Northeastern University,Theatre District,10.5,1.0,WAV,2018-12-15 14:00:00
1.26,Lyft,2018-11-29 07:03:04.921,North End,Financial District,10.5,1.0,Lyft XL,2018-11-29 07:00:00
2.45,Lyft,2018-11-28 19:08:08.102,Beacon Hill,Fenway,13.5,1.0,Lyft XL,2018-11-28 19:00:00
1.17,Lyft,2018-12-14 23:25:11.262,Theatre District,South Station,7.0,1.0,Shared,2018-12-14 23:00:00
1.61,Uber,2018-11-26 13:32:09.822,Haymarket Square,Theatre District,29.0,1.0,Black SUV,2018-11-26 13:00:00
3.46,Lyft,2018-12-03 00:03:04.258,Back Bay,North End,22.5,1.0,Lux,2018-12-03 00:00:00
1.15,Lyft,2018-12-02 23:08:02.234,Financial District,North End,7.0,1.0,Lyft,2018-12-02 23:00:00
1.44,Uber,2018-12-13 08:20:11.016,South Station,West End,29.0,1.0,Black SUV,2018-12-13 08:00:00
1.25,Lyft,2018-12-17 13:50:12.178,Theatre District,Haymarket Square,27.5,1.0,Lux Black XL,2018-12-17 13:00:00
1.01,Lyft,2018-12-03 19:53:02.047,North End,North Station,13.5,1.0,Lux,2018-12-03 19:00:00
1.57,Lyft,2018-11-27 21:03:23.432,Beacon Hill,North End,5.0,1.0,Shared,2018-11-27 21:00:00
1.56,Uber,2018-11-29 17:07:55.904,Back Bay,Boston University,8.0,1.0,UberX,2018-11-29 17:00:00
1.56,Uber,2018-11-26 06:27:02.605,Back Bay,Boston University,8.0,1.0,WAV,2018-11-26 06:00:00
2.73,Lyft,2018-12-03 18:07:56.734,Theatre District,Fenway,32.5,1.0,Lux Black XL,2018-12-03 18:00:00
2.58,Uber,2018-12-15 03:30:07.415,West End,Northeastern University,16.0,1.0,UberXL,2018-12-15 03:00:00
1.02,Lyft,2018-12-02 06:13:05.097,North End,Financial District,11.0,1.0,Lyft XL,2018-12-02 06:00:00
0.56,Lyft,2018-12-03 23:53:01.630,North Station,Haymarket Square,38.5,1.5,Lux Black XL,2018-12-03 23:00:00
1.59,Lyft,2018-12-02 05:23:06.606,Back Bay,Boston University,7.0,1.0,Lyft,2018-12-02 05:00:00
2.17,Lyft,2018-12-03 10:23:02.091,Northeastern University,Theatre District,9.0,1.0,Lyft,2018-12-03 10:00:00
1.94,Uber,2018-12-01 17:17:56.246,Theatre District,Northeastern University,13.0,1.0,WAV,2018-12-01 17:00:00
1.0,Uber,2018-12-13 20:55:10.162,North End,West End,27.0,1.0,Black SUV,2018-12-13 20:00:00
1.5,Uber,2018-11-30 09:42:57.773,North Station,South Station,8.0,1.0,UberX,2018-11-30 09:00:00
0.69,Lyft,2018-11-29 15:33:05.600,West End,Haymarket Square,7.0,1.0,Lyft,2018-11-29 15:00:00
1.08,Uber,2018-12-15 13:35:08.319,North End,North Station,8.5,1.0,WAV,2018-12-15 13:00:00
0.39,Uber,2018-11-29 02:34:20.111,South Station,Financial District,15.0,1.0,Black,2018-11-29 02:00:00
2.8,Uber,2018-11-28 14:11:07.778,Boston University,West End,28.5,1.0,Black SUV,2018-11-28 14:00:00
3.45,Uber,2018-12-18 18:10:11.232,South Station,Back Bay,22.0,1.0,Black,2018-12-18 18:00:00
1.89,Uber,2018-12-03 12:33:06.296,Back Bay,South Station,23.0,1.0,Black,2018-12-03 12:00:00
2.84,Uber,2018-12-17 15:15:10.096,Back Bay,North End,25.0,1.0,Black,2018-12-17 15:00:00
3.04,Lyft,2018-12-13 11:20:08.602,West End,Boston University,16.5,1.0,Lyft XL,2018-12-13 11:00:00
2.48,Uber,2018-12-02 11:38:02.961,South Station,Beacon Hill,9.0,1.0,UberPool,2018-12-02 11:00:00
2.94,Lyft,2018-11-30 19:13:02.255,Fenway,West End,26.0,1.0,Lux Black,2018-11-30 19:00:00
1.3,Uber,2018-12-03 06:43:03.958,Theatre District,South Station,11.5,1.0,UberXL,2018-12-03 06:00:00
2.93,Lyft,2018-11-30 06:38:00.160,Theatre District,Fenway,7.0,1.0,Shared,2018-11-30 06:00:00
3.22,Uber,2018-11-27 20:33:22.711,North Station,Northeastern University,10.5,1.0,UberX,2018-11-27 20:00:00
1.19,Lyft,2018-12-17 17:45:03.667,North End,Financial District,10.5,1.0,Lux,2018-12-17 17:00:00
1.41,Uber,2018-12-15 06:55:14.848,Theatre District,North End,8.0,1.0,WAV,2018-12-15 06:00:00
1.01,Lyft,2018-12-14 09:45:10.965,Haymarket Square,Financial District,10.5,1.0,Lux,2018-12-14 09:00:00
2.4,Lyft,2018-12-16 18:55:06.489,Beacon Hill,Fenway,13.5,1.0,Lyft XL,2018-12-16 18:00:00
2.96,Lyft,2018-12-04 00:43:00.835,Theatre District,Boston University,10.5,1.0,Lyft,2018-12-04 00:00:00
2.32,Uber,2018-12-01 21:58:02.603,Fenway,Beacon Hill,9.5,1.0,UberX,2018-12-01 21:00:00
3.21,Lyft,2018-12-03 12:28:00.914,North Station,Northeastern University,27.5,1.0,Lux Black,2018-12-03 12:00:00
1.41,Uber,2018-11-27 16:03:23.567,Theatre District,North End,10.5,1.0,UberX,2018-11-27 16:00:00
1.34,Uber,2018-12-14 07:30:03.308,Fenway,Back Bay,15.0,1.0,Black,2018-12-14 07:00:00
6.26,Uber,2018-11-28 09:49:35.156,South Station,Back Bay,19.5,1.0,UberXL,2018-11-28 09:00:00
2.86,Uber,2018-11-27 09:27:23.398,West End,Northeastern University,17.5,1.0,WAV,2018-11-27 09:00:00
2.13,Lyft,2018-11-28 18:29:08.460,Back Bay,South Station,16.5,1.0,Lux,2018-11-28 18:00:00
1.05,Lyft,2018-11-27 15:54:23.550,Financial District,Haymarket Square,3.5,1.0,Shared,2018-11-27 15:00:00
3.1,Uber,2018-12-15 21:50:03.661,Northeastern University,West End,11.5,1.0,WAV,2018-12-15 21:00:00
3.39,Uber,2018-11-28 15:16:26.565,North Station,Boston University,9.5,1.0,WAV,2018-11-28 15:00:00
2.8,Uber,2018-12-01 18:47:56.492,Boston University,West End,33.0,1.0,Black SUV,2018-12-01 18:00:00
3.39,Uber,2018-12-09 23:53:04.196,North Station,Boston University,10.0,1.0,UberPool,2018-12-09 23:00:00
1.35,Uber,2018-12-14 22:30:09.077,Haymarket Square,Beacon Hill,17.5,1.0,Black,2018-12-14 22:00:00
2.34,Lyft,2018-12-03 12:38:02.091,Haymarket Square,Back Bay,11.0,1.0,Lyft,2018-12-03 12:00:00
1.5,Uber,2018-11-29 17:08:03.471,Back Bay,Fenway,15.0,1.0,Black,2018-11-29 17:00:00
1.08,Uber,2018-12-03 16:32:56.627,North End,North Station,15.0,1.0,Black,2018-12-03 16:00:00
2.62,Uber,2018-11-29 00:11:09.469,Boston University,Theatre District,28.5,1.0,Black SUV,2018-11-29 00:00:00
3.16,Lyft,2018-11-28 00:30:22.069,Fenway,Theatre District,32.5,1.0,Lux Black XL,2018-11-28 00:00:00
2.84,Lyft,2018-12-18 14:55:03.703,West End,Northeastern University,32.5,1.0,Lux Black XL,2018-12-18 14:00:00
2.41,Lyft,2018-12-03 20:07:59.079,North End,Back Bay,22.5,1.0,Lux Black,2018-12-03 20:00:00
1.24,Lyft,2018-12-14 15:10:13.591,Beacon Hill,Haymarket Square,16.5,1.0,Lux Black,2018-12-14 15:00:00
0.61,Uber,2018-12-15 08:40:13.083,West End,Haymarket Square,7.5,1.0,WAV,2018-12-15 08:00:00
1.21,Uber,2018-11-29 04:05:08.305,North End,Financial District,11.5,1.0,UberXL,2018-11-29 04:00:00
2.84,Lyft,2018-11-28 20:38:08.031,West End,Fenway,10.5,1.25,Lyft,2018-11-28 20:00:00
1.29,Lyft,2018-12-16 14:20:10.459,Theatre District,Haymarket Square,13.5,1.0,Lux,2018-12-16 14:00:00
2.63,Lyft,2018-12-17 23:05:06.791,Beacon Hill,Boston University,22.5,1.0,Lux Black,2018-12-17 23:00:00
0.39,Uber,2018-12-15 09:20:08.850,South Station,Financial District,15.0,1.0,Black,2018-12-15 09:00:00
0.98,Lyft,2018-11-30 15:03:00.733,North Station,North End,27.5,1.0,Lux Black XL,2018-11-30 15:00:00
1.07,Lyft,2018-12-09 23:13:29.288,North End,North Station,16.5,1.0,Lux Black,2018-12-09 23:00:00
1.34,Uber,2018-12-15 21:50:07.008,Fenway,Back Bay,18.0,1.0,UberXL,2018-12-15 21:00:00
1.06,Lyft,2018-12-14 21:30:07.843,North End,North Station,7.0,1.0,Lyft,2018-12-14 21:00:00
4.61,Lyft,2018-11-29 21:26:56.470,Financial District,Boston University,22.5,1.0,Lyft XL,2018-11-29 21:00:00
1.5,Lyft,2018-12-17 04:25:14.290,Back Bay,Boston University,7.0,1.0,Lyft,2018-12-17 04:00:00
2.12,Lyft,2018-11-27 08:24:23.305,Back Bay,South Station,11.0,1.25,Lyft,2018-11-27 08:00:00
0.53,Lyft,2018-12-16 05:20:12.798,North Station,Haymarket Square,7.0,1.0,Lyft,2018-12-16 05:00:00
0.39,Uber,2018-12-03 03:28:02.129,South Station,Financial District,37.5,1.0,Black SUV,2018-12-03 03:00:00
2.8,Uber,2018-12-13 07:00:12.899,Boston University,West End,10.5,1.0,WAV,2018-12-13 07:00:00
1.03,Uber,2018-11-29 00:43:41.730,North Station,North End,27.5,1.0,Black SUV,2018-11-29 00:00:00
1.5,Uber,2018-12-01 20:53:01.231,Back Bay,Fenway,15.0,1.0,Black,2018-12-01 20:00:00
1.84,Uber,2018-12-14 21:20:11.509,North Station,South Station,8.5,1.0,WAV,2018-12-14 21:00:00
2.58,Uber,2018-11-30 06:18:03.442,Back Bay,North End,13.0,1.0,UberX,2018-11-30 06:00:00
1.21,Uber,2018-12-03 10:08:02.195,North End,Financial District,7.0,1.0,UberX,2018-12-03 10:00:00
2.59,Lyft,2018-12-16 13:45:09.868,Beacon Hill,South Station,16.5,1.0,Lyft XL,2018-12-16 13:00:00
4.48,Uber,2018-12-03 17:48:05.008,Fenway,Financial District,41.5,1.0,Black SUV,2018-12-03 17:00:00
0.73,Lyft,2018-12-17 09:00:06.254,West End,Haymarket Square,7.0,1.0,Lyft,2018-12-17 09:00:00
0.64,Lyft,2018-11-29 20:43:03.436,Haymarket Square,North Station,27.5,1.0,Lux Black XL,2018-11-29 20:00:00
2.31,Lyft,2018-12-18 16:15:14.652,Haymarket Square,Back Bay,30.0,1.75,Lyft XL,2018-12-18 16:00:00
1.22,Uber,2018-12-16 13:15:09.516,Northeastern University,Back Bay,7.0,1.0,UberX,2018-12-16 13:00:00
1.56,Lyft,2018-12-18 09:10:08.045,Back Bay,Fenway,38.0,1.5,Lux Black XL,2018-12-18 09:00:00
1.5,Lyft,2018-11-26 07:18:16.041,South Station,Back Bay,19.5,1.0,Lux Black,2018-11-26 07:00:00
2.42,Lyft,2018-12-18 09:35:12.707,Beacon Hill,Fenway,22.5,1.0,Lux Black,2018-12-18 09:00:00
1.2,Lyft,2018-11-29 08:28:01.607,North End,West End,22.5,1.25,Lux Black,2018-11-29 08:00:00
2.41,Uber,2018-11-29 08:53:02.356,North End,Beacon Hill,16.0,1.0,UberXL,2018-11-29 08:00:00
0.65,Lyft,2018-12-02 12:27:56.154,West End,Haymarket Square,5.0,1.0,Shared,2018-12-02 12:00:00
